dataset_version,relative_path,file_group,file_format,field_name,field_scope,description,inferred_type,logical_type,unit,nullable,null_count,null_rate,missing_values_observed,example_values,allowed_values_observed,key_role,join_target,semantic_status,source_or_derivation,public_release_status
v1.0.0,provenance/api_validation.json,provenance,json,$[*].voltage_fields,json_pointer,Technical-validation field `$[*].voltage_fields`.,string,voltage,kV or V as encoded by field; see field description,False,0,0.0,[],"[""<array len=0>"", ""<array len=12>"", ""<array len=1>""]","[""<array len=0>"", ""<array len=12>"", ""<array len=1>""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/api_validation.json,provenance,json,$[*].voltage_fields[*],json_pointer,Technical-validation field `$[*].voltage_fields[*]`.,string,voltage,kV or V as encoded by field; see field description,False,0,0.0,[],"[""capacidade_de_recepcao_mt_30kv_mva_rari"", ""capacidade_de_recepcao_mt_15kv_mva_rari"", ""capacidade_de_recepcao_mt_10kv_mva_rari""]","[""capacidade_de_recepcao_mt_10kv_mva_previsao"", ""capacidade_de_recepcao_mt_10kv_mva_rari"", ""capacidade_de_recepcao_mt_10kv_mva_ultimo_trimestre"", ""capacidade_de_recepcao_mt_15kv_mva_previsao"", ""capacidade_de_recepcao_mt_15kv_mva_rari"", ""capacidade_de_recepcao_mt_15kv_mva_ultimo_trimestre"", ""capacidade_de_recepcao_mt_30kv_mva_previsao"", ""capacidade_de_recepcao_mt_30kv_mva_rari"", ""capacidade_de_recepcao_mt_30kv_mva_ultimo_trimestre"", ""ligacao_rnt_barramento_60kv_previsao"", ""ligacao_rnt_barramento_60kv_rari"", ""ligacao_rnt_barramento_60kv_ultimo_trimestre"", ""potencia_transformacao_kva"", ""tensao"", ""tensao_de""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/license_approvals.csv,provenance,csv,dataset_id,csv_column,Identifier field `dataset_id` in `provenance/license_approvals.csv`.,string,identifier,not_applicable,False,0,0.0,[],"[""capacidade-rececao-rnd"", ""caracteristicas-da-rede"", ""carga-na-subestacao""]","[""capacidade-rececao-rnd"", ""caracteristicas-da-rede"", ""carga-na-subestacao"", ""diagrama-de-carga-de-subestacao"", ""diagrama_carga_subestacao_01_a_07"", ""diagrama_carga_subestacao_08_a_10"", ""diagrama_carga_subestacao_11_a_12"", ""diagrama_carga_subestacao_13_a_15"", ""diagrama_carga_subestacao_16_a_18"", ""pc-at_2025"", ""rede-at-teste"", ""se-at_2025"", ""se-mt_2025""]",source_dataset_identifier,provenance/reproduction_source_manifest.csv:dataset_id,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/license_approvals.csv,provenance,csv,review_status,csv_column,Source provenance or release-control field `review_status`.,string,string,not_applicable,False,0,0.0,[],"[""NOT_REVIEWED""]","[""NOT_REVIEWED""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/license_approvals.csv,provenance,csv,reviewer,csv_column,Source provenance or release-control field `reviewer`.,string,string,not_applicable,True,13,1.0,"[""""]",[],,none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/license_approvals.csv,provenance,csv,review_date,csv_column,Source provenance or release-control field `review_date`.,string,datetime_or_date,not_applicable,True,13,1.0,"[""""]",[],,none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/license_approvals.csv,provenance,csv,evidence_reference,csv_column,Source provenance or release-control field `evidence_reference`.,string,string,not_applicable,True,13,1.0,"[""""]",[],,none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/license_approvals.csv,provenance,csv,notes,csv_column,Source provenance or release-control field `notes`.,string,string,not_applicable,True,13,1.0,"[""""]",[],,none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.csv,provenance,csv,dataset_id,csv_column,Identifier field `dataset_id` in `provenance/reproduction_source_manifest.csv`.,string,identifier,not_applicable,False,0,0.0,[],"[""rede-at-teste"", ""se-at_2025"", ""pc-at_2025""]","[""capacidade-rececao-rnd"", ""caracteristicas-da-rede"", ""carga-na-subestacao"", ""diagrama-de-carga-de-subestacao"", ""diagrama_carga_subestacao_01_a_07"", ""diagrama_carga_subestacao_08_a_10"", ""diagrama_carga_subestacao_11_a_12"", ""diagrama_carga_subestacao_13_a_15"", ""diagrama_carga_subestacao_16_a_18"", ""pc-at_2025"", ""rede-at-teste"", ""se-at_2025"", ""se-mt_2025""]",source_dataset_identifier,provenance/reproduction_source_manifest.csv:dataset_id,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.csv,provenance,csv,source_role,csv_column,Source provenance or release-control field `source_role`.,string,string,not_applicable,False,0,0.0,[],"[""topology_critical_at_lines"", ""topology_critical_at_substations"", ""topology_critical_switching_facilities""]","[""electrical_characteristics_and_short_circuit_context"", ""hosting_capacity_context_not_dispatch"", ""hourly_load_index"", ""hourly_load_partition"", ""substation_load_context"", ""topology_critical_at_lines"", ""topology_critical_at_substations"", ""topology_critical_switching_facilities"", ""transformer_and_multivoltage_inventory""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.csv,provenance,csv,topology_critical,csv_column,Source provenance or release-control field `topology_critical`.,boolean,boolean,not_applicable,False,0,0.0,[],"[""True"", ""False""]","[""False"", ""True""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.csv,provenance,csv,metadata_status,csv_column,Source provenance or release-control field `metadata_status`.,integer,integer,not_applicable,False,0,0.0,[],"[""200""]","[""200""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.csv,provenance,csv,records_count,csv_column,Source provenance or release-control field `records_count`.,integer,integer,count,False,0,0.0,[],"[""5334"", ""410"", ""76""]","[""1259343"", ""2185886"", ""28"", ""2829724"", ""3548885"", ""4085298"", ""410"", ""437"", ""469"", ""5"", ""5334"", ""76"", ""794""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.csv,provenance,csv,metadata_url,csv_column,URL field `metadata_url` in `provenance/reproduction_source_manifest.csv`.,string,url,not_applicable,False,0,0.0,[],"[""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/rede-at-teste"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/se-at_2025"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/pc-at_2025""]","[""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/capacidade-rececao-rnd"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/caracteristicas-da-rede"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/carga-na-subestacao"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama-de-carga-de-subestacao"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama_carga_subestacao_01_a_07"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama_carga_subestacao_08_a_10"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama_carga_subestacao_11_a_12"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama_carga_subestacao_13_a_15"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama_carga_subestacao_16_a_18"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/pc-at_2025"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/rede-at-teste"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/se-at_2025"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/se-mt_2025""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.csv,provenance,csv,portal_url,csv_column,URL field `portal_url` in `provenance/reproduction_source_manifest.csv`.,string,url,not_applicable,False,0,0.0,[],"[""https://e-redes.opendatasoft.com/explore/dataset/rede-at-teste/"", ""https://e-redes.opendatasoft.com/explore/dataset/se-at_2025/"", ""https://e-redes.opendatasoft.com/explore/dataset/pc-at_2025/""]","[""https://e-redes.opendatasoft.com/explore/dataset/capacidade-rececao-rnd/"", ""https://e-redes.opendatasoft.com/explore/dataset/caracteristicas-da-rede/"", ""https://e-redes.opendatasoft.com/explore/dataset/carga-na-subestacao/"", ""https://e-redes.opendatasoft.com/explore/dataset/diagrama-de-carga-de-subestacao/"", ""https://e-redes.opendatasoft.com/explore/dataset/diagrama_carga_subestacao_01_a_07/"", ""https://e-redes.opendatasoft.com/explore/dataset/diagrama_carga_subestacao_08_a_10/"", ""https://e-redes.opendatasoft.com/explore/dataset/diagrama_carga_subestacao_11_a_12/"", ""https://e-redes.opendatasoft.com/explore/dataset/diagrama_carga_subestacao_13_a_15/"", ""https://e-redes.opendatasoft.com/explore/dataset/diagrama_carga_subestacao_16_a_18/"", ""https://e-redes.opendatasoft.com/explore/dataset/pc-at_2025/"", ""https://e-redes.opendatasoft.com/explore/dataset/rede-at-teste/"", ""https://e-redes.opendatasoft.com/explore/dataset/se-at_2025/"", ""https://e-redes.opendatasoft.com/explore/dataset/se-mt_2025/""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.csv,provenance,csv,csv_export_url,csv_column,URL field `csv_export_url` in `provenance/reproduction_source_manifest.csv`.,string,url,not_applicable,False,0,0.0,[],"[""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/rede-at-teste/exports/csv"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/se-at_2025/exports/csv"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/pc-at_2025/exports/csv""]","[""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/capacidade-rececao-rnd/exports/csv"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/caracteristicas-da-rede/exports/csv"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/carga-na-subestacao/exports/csv"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama-de-carga-de-subestacao/exports/csv"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama_carga_subestacao_01_a_07/exports/csv"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama_carga_subestacao_08_a_10/exports/csv"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama_carga_subestacao_11_a_12/exports/csv"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama_carga_subestacao_13_a_15/exports/csv"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama_carga_subestacao_16_a_18/exports/csv"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/pc-at_2025/exports/csv"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/rede-at-teste/exports/csv"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/se-at_2025/exports/csv"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/se-mt_2025/exports/csv""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.csv,provenance,csv,geojson_export_url,csv_column,URL field `geojson_export_url` in `provenance/reproduction_source_manifest.csv`.,string,url,not_applicable,False,0,0.0,[],"[""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/rede-at-teste/exports/geojson"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/se-at_2025/exports/geojson"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/pc-at_2025/exports/geojson""]","[""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/capacidade-rececao-rnd/exports/geojson"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/caracteristicas-da-rede/exports/geojson"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/carga-na-subestacao/exports/geojson"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama-de-carga-de-subestacao/exports/geojson"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama_carga_subestacao_01_a_07/exports/geojson"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama_carga_subestacao_08_a_10/exports/geojson"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama_carga_subestacao_11_a_12/exports/geojson"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama_carga_subestacao_13_a_15/exports/geojson"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/diagrama_carga_subestacao_16_a_18/exports/geojson"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/pc-at_2025/exports/geojson"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/rede-at-teste/exports/geojson"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/se-at_2025/exports/geojson"", ""https://e-redes.opendatasoft.com/api/explore/v2.1/catalog/datasets/se-mt_2025/exports/geojson""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.csv,provenance,csv,checked_at,csv_column,Source provenance or release-control field `checked_at`.,string,datetime_or_date,not_applicable,False,0,0.0,[],"[""2026-07-13T14:15:57+00:00"", ""2026-07-13T14:16:08+00:00"", ""2026-07-13T14:15:31+00:00""]","[""2026-07-13T14:14:12+00:00"", ""2026-07-13T14:14:17+00:00"", ""2026-07-13T14:14:22+00:00"", ""2026-07-13T14:14:38+00:00"", ""2026-07-13T14:14:45+00:00"", ""2026-07-13T14:14:50+00:00"", ""2026-07-13T14:14:55+00:00"", ""2026-07-13T14:15:00+00:00"", ""2026-07-13T14:15:05+00:00"", ""2026-07-13T14:15:31+00:00"", ""2026-07-13T14:15:57+00:00"", ""2026-07-13T14:16:08+00:00"", ""2026-07-13T14:16:12+00:00""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.csv,provenance,csv,catalog_license_observed,csv_column,Source provenance or release-control field `catalog_license_observed`.,string,string,not_applicable,True,4,0.307692,"[""""]","[""CC BY 4.0""]","[""CC BY 4.0""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.csv,provenance,csv,catalog_license_url_observed,csv_column,URL field `catalog_license_url_observed` in `provenance/reproduction_source_manifest.csv`.,string,url,not_applicable,True,4,0.307692,"[""""]","[""https://creativecommons.org/licenses/by/4.0/""]","[""https://creativecommons.org/licenses/by/4.0/""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.csv,provenance,csv,catalog_license_metadata_status,csv_column,Source provenance or release-control field `catalog_license_metadata_status`.,string,string,not_applicable,True,4,0.307692,"[""MISSING""]","[""EXPLICIT""]","[""EXPLICIT""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.csv,provenance,csv,license_observed,csv_column,Source provenance or release-control field `license_observed`.,string,string,not_applicable,False,0,0.0,[],"[""CC BY 4.0""]","[""CC BY 4.0""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.csv,provenance,csv,license_url_observed,csv_column,URL field `license_url_observed` in `provenance/reproduction_source_manifest.csv`.,string,url,not_applicable,False,0,0.0,[],"[""https://creativecommons.org/licenses/by/4.0/""]","[""https://creativecommons.org/licenses/by/4.0/""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.csv,provenance,csv,license_basis,csv_column,Source provenance or release-control field `license_basis`.,string,string,not_applicable,False,0,0.0,[],"[""PORTAL_LEVEL_CC_BY_4_0"", ""DATASET_CATALOG_METADATA""]","[""DATASET_CATALOG_METADATA"", ""PORTAL_LEVEL_CC_BY_4_0""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.csv,provenance,csv,portal_license_statement_url,csv_column,URL field `portal_license_statement_url` in `provenance/reproduction_source_manifest.csv`.,string,url,not_applicable,False,0,0.0,[],"[""https://e-redes.opendatasoft.com/pages/homepage/""]","[""https://e-redes.opendatasoft.com/pages/homepage/""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.csv,provenance,csv,attribution_required,csv_column,Source provenance or release-control field `attribution_required`.,boolean,boolean,not_applicable,False,0,0.0,[],"[""True""]","[""True""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.csv,provenance,csv,required_attribution,csv_column,Source provenance or release-control field `required_attribution`.,string,string,not_applicable,False,0,0.0,[],"[""E-REDES - Distribuicao de Eletricidade, 'E-REDES Open Data Portal'. Accessed [date]. [Online] Available at https://e-...""]","[""E-REDES - Distribuicao de Eletricidade, 'E-REDES Open Data Portal'. Accessed [date]. [Online] Available at https://e-redes.opendatasoft.com/pages/homepage/""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.csv,provenance,csv,attribution_observed,csv_column,Source provenance or release-control field `attribution_observed`.,string,string,not_applicable,True,13,1.0,"[""""]",[],,none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.csv,provenance,csv,license_metadata_status,csv_column,Source provenance or release-control field `license_metadata_status`.,string,string,not_applicable,False,0,0.0,[],"[""PORTAL_LEVEL_FALLBACK"", ""EXPLICIT""]","[""EXPLICIT"", ""PORTAL_LEVEL_FALLBACK""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.csv,provenance,csv,license_review_status,csv_column,Source provenance or release-control field `license_review_status`.,string,string,not_applicable,False,0,0.0,[],"[""NOT_REVIEWED""]","[""NOT_REVIEWED""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.csv,provenance,csv,license_review_evidence,csv_column,Source provenance or release-control field `license_review_evidence`.,string,string,not_applicable,True,13,1.0,"[""""]",[],,none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.csv,provenance,csv,redistribution_cleared,csv_column,Source provenance or release-control field `redistribution_cleared`.,boolean,boolean,not_applicable,False,0,0.0,[],"[""True""]","[""True""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.csv,provenance,csv,redistribution_gate,csv_column,Source provenance or release-control field `redistribution_gate`.,string,string,not_applicable,False,0,0.0,[],"[""PASS_WITH_ATTRIBUTION""]","[""PASS_WITH_ATTRIBUTION""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.csv,provenance,csv,local_snapshot_count,csv_column,Source provenance or release-control field `local_snapshot_count`.,boolean,boolean,count,False,0,0.0,[],"[""0""]","[""0""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.csv,provenance,csv,local_snapshots_json,csv_column,Source provenance or release-control field `local_snapshots_json`.,string,json_encoded_string,not_applicable,False,0,0.0,[],"[""[]""]","[""[]""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.csv,provenance,csv,acquisition_allowed,csv_column,Source provenance or release-control field `acquisition_allowed`.,boolean,boolean,not_applicable,False,0,0.0,[],"[""True""]","[""True""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.code_release_allowed,json_pointer,Identifier field `$.code_release_allowed` in `provenance/reproduction_source_manifest.json`.,boolean,identifier,not_applicable,False,0,0.0,[],"[""True""]","[""True""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.datasets,json_pointer,Source provenance or release-control field `$.datasets`.,integer,integer,not_applicable,False,0,0.0,[],"[""13""]","[""13""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.generated_at,json_pointer,Source provenance or release-control field `$.generated_at`.,string,datetime_or_date,not_applicable,False,0,0.0,[],"[""2026-07-13T15:23:31+00:00""]","[""2026-07-13T15:23:31+00:00""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.portal_license,json_pointer,Source provenance or release-control field `$.portal_license`.,string,string,not_applicable,False,0,0.0,[],"[""CC BY 4.0""]","[""CC BY 4.0""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.portal_license_statement_url,json_pointer,URL field `$.portal_license_statement_url` in `provenance/reproduction_source_manifest.json`.,string,url,not_applicable,False,0,0.0,[],"[""https://e-redes.opendatasoft.com/pages/homepage/""]","[""https://e-redes.opendatasoft.com/pages/homepage/""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.portal_license_url,json_pointer,URL field `$.portal_license_url` in `provenance/reproduction_source_manifest.json`.,string,url,not_applicable,False,0,0.0,[],"[""https://creativecommons.org/licenses/by/4.0/""]","[""https://creativecommons.org/licenses/by/4.0/""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.public_derived_data_release_allowed,json_pointer,Source provenance or release-control field `$.public_derived_data_release_allowed`.,boolean,boolean,not_applicable,False,0,0.0,[],"[""True""]","[""True""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.public_release_conditions,json_pointer,Source provenance or release-control field `$.public_release_conditions`.,string,string,not_applicable,False,0,0.0,[],"[""<array len=4>""]","[""<array len=4>""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.public_release_conditions[*],json_pointer,Source provenance or release-control field `$.public_release_conditions[*]`.,string,string,not_applicable,False,0,0.0,[],"[""retain E-REDES attribution"", ""link CC BY 4.0"", ""identify source datasets and access dates""]","[""identify source datasets and access dates"", ""indicate transformations or modifications"", ""link CC BY 4.0"", ""retain E-REDES attribution""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.reproduction_mode,json_pointer,Source provenance or release-control field `$.reproduction_mode`.,string,string,not_applicable,False,0,0.0,[],"[""versioned_derived_release_or_user_acquisition_under_cc_by_4_0""]","[""versioned_derived_release_or_user_acquisition_under_cc_by_4_0""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.required_attribution,json_pointer,Source provenance or release-control field `$.required_attribution`.,string,string,not_applicable,False,0,0.0,[],"[""E-REDES - Distribuicao de Eletricidade, 'E-REDES Open Data Portal'. Accessed [date]. [Online] Available at https://e-...""]","[""E-REDES - Distribuicao de Eletricidade, 'E-REDES Open Data Portal'. Accessed [date]. [Online] Available at https://e-redes.opendatasoft.com/pages/homepage/""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.source_rows,json_pointer,Source provenance or release-control field `$.source_rows`.,string,string,count,False,0,0.0,[],"[""<array len=13>""]","[""<array len=13>""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.source_rows[*].acquisition_allowed,json_pointer,Source provenance or release-control field `$.source_rows[*].acquisition_allowed`.,boolean,boolean,not_applicable,False,0,0.0,[],"[""True""]","[""True""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.source_rows[*].attribution_observed,json_pointer,Source provenance or release-control field `$.source_rows[*].attribution_observed`.,string,string,not_applicable,True,13,1.0,"[""""]",[],,none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.source_rows[*].attribution_required,json_pointer,Source provenance or release-control field `$.source_rows[*].attribution_required`.,boolean,boolean,not_applicable,False,0,0.0,[],"[""True""]","[""True""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.source_rows[*].catalog_license_metadata_status,json_pointer,Source provenance or release-control field `$.source_rows[*].catalog_license_metadata_status`.,string,string,not_applicable,True,4,0.307692,"[""MISSING""]","[""EXPLICIT""]","[""EXPLICIT""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.source_rows[*].catalog_license_observed,json_pointer,Source provenance or release-control field `$.source_rows[*].catalog_license_observed`.,string,string,not_applicable,True,4,0.307692,"[""""]","[""CC BY 4.0""]","[""CC BY 4.0""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.source_rows[*].catalog_license_url_observed,json_pointer,URL field `$.source_rows[*].catalog_license_url_observed` in `provenance/reproduction_source_manifest.json`.,string,url,not_applicable,True,4,0.307692,"[""""]","[""https://creativecommons.org/licenses/by/4.0/""]","[""https://creativecommons.org/licenses/by/4.0/""]",none,,provenance,Generated release/source provenance metadata.,public
v1.0.0,provenance/reproduction_source_manifest.json,provenance,json,$.source_rows[*].checked_at,json_pointer,Source provenance or release-control field `$.source_rows[*].checked_at`.,string,datetime_or_date,not_applicable,False,0,0.0,[],"[""2026-07-13T14:15:57+00:00"", ""2026-07-13T14:16:08+00:00"", ""2026-07-13T14:15:31+00:00""]","[""2026-07-13T14:14:12+00:00"", ""2026-07-13T14:14:17+00:00"", ""2026-07-13T14:14:22+00:00"", ""2026-07-13T14:14:38+00:00"", ""2026-07-13T14:14:45+00:00"", ""2026-07-13T14:14:50+00:00"", ""2026-07-13T14:14:55+00:00"", ""2026-07-13T14:15:00+00:00"", ""2026-07-13T14:15:05+00:00"", ""2026-07-13T14:15:31+00:00"", ""2026-07-13T14:15:57+00:00"", ""2026-07-13T14:16:08+00:00"", ""2026-07-13T14:16:12+00:00""]",none,,provenance,Generated release/source provenance metadata.,public
