split_id,sample_id,line_id,scenario_family,benchmark_core_candidate,governance_sensitive_flag,leakage_group_id,partition,group_key,is_primary_split,challenge_subset
line_grouped_entity_relative_stress_v1,line|S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC|s29_foundation_only|29|nan,29,S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC,True,False,line|29,train,29,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC|s29_foundation_only|42|nan,42,S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC,True,False,line|42,train,42,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC|s29_foundation_only|52|nan,52,S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC,True,False,line|52,train,52,True,benchmark_core
line_balanced_recommended_v1,line|S20_STRICT_INTERNAL_DCOPF|limited_import_10pct|20|0.1,20,S20_STRICT_INTERNAL_DCOPF,False,True,line|20,test,line|S20_STRICT_INTERNAL_DCOPF|limited_import_10pct|20|0.1,False,governance_sensitive
line_balanced_recommended_v1,line|S20_STRICT_INTERNAL_DCOPF|limited_import_10pct|20|0.2,20,S20_STRICT_INTERNAL_DCOPF,False,True,line|20,test,line|S20_STRICT_INTERNAL_DCOPF|limited_import_10pct|20|0.2,False,governance_sensitive
line_balanced_recommended_v1,line|S20_STRICT_INTERNAL_DCOPF|limited_import_10pct|20|0.3,20,S20_STRICT_INTERNAL_DCOPF,False,True,line|20,validation,line|S20_STRICT_INTERNAL_DCOPF|limited_import_10pct|20|0.3,False,governance_sensitive
line_balanced_recommended_v1,line|S20_STRICT_INTERNAL_DCOPF|limited_import_20pct|20|0.1,20,S20_STRICT_INTERNAL_DCOPF,False,True,line|20,test,line|S20_STRICT_INTERNAL_DCOPF|limited_import_20pct|20|0.1,False,governance_sensitive
line_balanced_recommended_v1,line|S20_STRICT_INTERNAL_DCOPF|limited_import_20pct|20|0.2,20,S20_STRICT_INTERNAL_DCOPF,False,True,line|20,test,line|S20_STRICT_INTERNAL_DCOPF|limited_import_20pct|20|0.2,False,governance_sensitive
line_balanced_recommended_v1,line|S20_STRICT_INTERNAL_DCOPF|limited_import_20pct|20|0.3,20,S20_STRICT_INTERNAL_DCOPF,False,True,line|20,test,line|S20_STRICT_INTERNAL_DCOPF|limited_import_20pct|20|0.3,False,governance_sensitive
line_balanced_recommended_v1,line|S20_STRICT_INTERNAL_DCOPF|no_import|20|0.1,20,S20_STRICT_INTERNAL_DCOPF,False,True,line|20,test,line|S20_STRICT_INTERNAL_DCOPF|no_import|20|0.1,False,governance_sensitive
line_balanced_recommended_v1,line|S20_STRICT_INTERNAL_DCOPF|no_import|20|0.2,20,S20_STRICT_INTERNAL_DCOPF,False,True,line|20,test,line|S20_STRICT_INTERNAL_DCOPF|no_import|20|0.2,False,governance_sensitive
line_balanced_recommended_v1,line|S20_STRICT_INTERNAL_DCOPF|no_import|20|0.3,20,S20_STRICT_INTERNAL_DCOPF,False,True,line|20,test,line|S20_STRICT_INTERNAL_DCOPF|no_import|20|0.3,False,governance_sensitive
line_balanced_recommended_v1,line|S20_STRICT_INTERNAL_DCOPF|penalty_import|20|0.1,20,S20_STRICT_INTERNAL_DCOPF,False,True,line|20,test,line|S20_STRICT_INTERNAL_DCOPF|penalty_import|20|0.1,False,governance_sensitive
line_balanced_recommended_v1,line|S20_STRICT_INTERNAL_DCOPF|penalty_import|20|0.2,20,S20_STRICT_INTERNAL_DCOPF,False,True,line|20,test,line|S20_STRICT_INTERNAL_DCOPF|penalty_import|20|0.2,False,governance_sensitive
line_balanced_recommended_v1,line|S20_STRICT_INTERNAL_DCOPF|penalty_import|20|0.3,20,S20_STRICT_INTERNAL_DCOPF,False,True,line|20,test,line|S20_STRICT_INTERNAL_DCOPF|penalty_import|20|0.3,False,governance_sensitive
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|4|0.1,4,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|4,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|4|0.1,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|5|0.1,5,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|5,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|5|0.1,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|10|0.1,10,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|10,test,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|10|0.1,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|11|0.1,11,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|11,test,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|11|0.1,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|12|0.1,12,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|12,test,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|12|0.1,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|13|0.1,13,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|13,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|13|0.1,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|14|0.1,14,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|14,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|14|0.1,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|16|0.1,16,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|16,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|16|0.1,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|17|0.1,17,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|17,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|17|0.1,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|20|0.1,20,S21_NO_EXTGRID_GEN_ONLY_DCOPF,False,True,line|20,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|20|0.1,False,governance_sensitive
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|22|0.1,22,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|22,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|22|0.1,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|23|0.1,23,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|23,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|23|0.1,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|25|0.1,25,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|25,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|25|0.1,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|26|0.1,26,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|26,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|26|0.1,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|27|0.1,27,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|27,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|27|0.1,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|28|0.1,28,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|28,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|28|0.1,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|29|0.1,29,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|29,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|29|0.1,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|30|0.1,30,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|30,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|30|0.1,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|31|0.1,31,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|31,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|31|0.1,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|32|0.1,32,S21_NO_EXTGRID_GEN_ONLY_DCOPF,False,True,line|32,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|32|0.1,False,governance_sensitive
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|36|0.1,36,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|36,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|36|0.1,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|42|0.1,42,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|42,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|42|0.1,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|43|0.1,43,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|43,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|43|0.1,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|44|0.1,44,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|44,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|44|0.1,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|45|0.1,45,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|45,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|45|0.1,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|46|0.1,46,S21_NO_EXTGRID_GEN_ONLY_DCOPF,False,True,line|46,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|46|0.1,False,governance_sensitive
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|49|0.1,49,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|49,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|49|0.1,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|50|0.1,50,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|50,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|50|0.1,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|52|0.1,52,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|52,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|52|0.1,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|53|0.1,53,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|53,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|53|0.1,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|54|0.1,54,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|54,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|54|0.1,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|57|0.1,57,S21_NO_EXTGRID_GEN_ONLY_DCOPF,False,True,line|57,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|57|0.1,False,governance_sensitive
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|58|0.1,58,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|58,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|58|0.1,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|59|0.1,59,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|59,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|59|0.1,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|60|0.1,60,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|60,validation,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|60|0.1,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|63|0.1,63,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|63,validation,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|63|0.1,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|4|0.2,4,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|4,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|4|0.2,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|5|0.2,5,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|5,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|5|0.2,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|10|0.2,10,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|10,test,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|10|0.2,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|11|0.2,11,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|11,test,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|11|0.2,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|12|0.2,12,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|12,test,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|12|0.2,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|13|0.2,13,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|13,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|13|0.2,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|14|0.2,14,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|14,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|14|0.2,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|16|0.2,16,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|16,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|16|0.2,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|17|0.2,17,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|17,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|17|0.2,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|20|0.2,20,S21_NO_EXTGRID_GEN_ONLY_DCOPF,False,True,line|20,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|20|0.2,False,governance_sensitive
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|22|0.2,22,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|22,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|22|0.2,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|23|0.2,23,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|23,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|23|0.2,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|25|0.2,25,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|25,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|25|0.2,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|26|0.2,26,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|26,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|26|0.2,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|27|0.2,27,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|27,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|27|0.2,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|28|0.2,28,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|28,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|28|0.2,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|29|0.2,29,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|29,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|29|0.2,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|30|0.2,30,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|30,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|30|0.2,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|31|0.2,31,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|31,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|31|0.2,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|32|0.2,32,S21_NO_EXTGRID_GEN_ONLY_DCOPF,False,True,line|32,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|32|0.2,False,governance_sensitive
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|36|0.2,36,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|36,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|36|0.2,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|42|0.2,42,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|42,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|42|0.2,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|43|0.2,43,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|43,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|43|0.2,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|44|0.2,44,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|44,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|44|0.2,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|45|0.2,45,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|45,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|45|0.2,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|46|0.2,46,S21_NO_EXTGRID_GEN_ONLY_DCOPF,False,True,line|46,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|46|0.2,False,governance_sensitive
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|49|0.2,49,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|49,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|49|0.2,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|50|0.2,50,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|50,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|50|0.2,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|52|0.2,52,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|52,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|52|0.2,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|53|0.2,53,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|53,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|53|0.2,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|54|0.2,54,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|54,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|54|0.2,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|57|0.2,57,S21_NO_EXTGRID_GEN_ONLY_DCOPF,False,True,line|57,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|57|0.2,False,governance_sensitive
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|58|0.2,58,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|58,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|58|0.2,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|59|0.2,59,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|59,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|59|0.2,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|60|0.2,60,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|60,validation,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|60|0.2,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|63|0.2,63,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|63,validation,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|63|0.2,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|4|0.3,4,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|4,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|4|0.3,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|5|0.3,5,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|5,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|5|0.3,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|10|0.3,10,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|10,test,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|10|0.3,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|11|0.3,11,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|11,test,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|11|0.3,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|12|0.3,12,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|12,test,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|12|0.3,False,benchmark_core
line_balanced_recommended_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|13|0.3,13,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|13,train,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|13|0.3,False,benchmark_core
